,Time Relative (sec),Time Absolute (UTC),Time Absolute (Date_Time),Step,Ionizer_State,Pressure_(mBar),External_Pressure_(mBar),1_amu,2_amu_(Hydrogen),15_amu_(Methanol_/_CH3OH),18_amu_(Water),28_amu_(Nitrogen),29_amu_(Methanol_/_CH3OH),30_amu_(Methanol_/_CH3OH),31_amu_(Methanol_/_CH3OH),32_amu_(Oxygen),40_amu_(Argon),44_amu_(CO2),Periph:_Digital_In_0,Periph:_Digital_In_1,Periph:_Digital_In_13,Periph:_Digital_In_14,Periph:_Digital_In_15,Periph:_Digital_In_16,Periph:_Digital_In_17,Periph:_Digital_Out_2,Periph:_Digital_Out_3,Periph:_Digital_Out_4,Periph:_Digital_Out_5,Periph:_Digital_Out_6,Periph:_Digital_Out_7,Periph:_Digital_Out_8,Periph:_Digital_Out_9,Periph:_Digital_Out_10,Periph:_Digital_Out_11,Sig:_CO2_in_%,Sig:_N2_in_%,Sig:_H2_in_%,Sig:_H2O_in_%,Sig:_MeOH_in_%
41,19.715,1604671266.069,2020/11/06_15:01:06.069,1,3,5.765224614e-06,7.355768048e-06,1.435545294e-10,1.6543969320000002e-11,2.251333668e-11,1.661125015e-09,4.938546994e-08,4.093001771e-10,2.782568446e-11,1.527545104e-11,1.083131718e-08,7.069401731e-10,4.7408060119999995e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07493299061000001,78.05847668,0.2530510481,17.1199367,0.7506481992
42,20.166,1604671266.52,2020/11/06_15:01:06.520,1,3,5.749756382999999e-06,7.319207725e-06,1.431166435e-10,1.6909808619999998e-11,2.2530125330000002e-11,1.659644422e-09,4.932909903e-08,4.019379829e-10,2.7602298920000002e-11,1.5864172820000002e-11,1.0779415579999999e-08,7.086909948e-10,4.704562781e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07449603269999999,78.11187448,0.2533994415,17.06903985,0.7409672566
43,20.616999999999997,1604671266.971,2020/11/06_15:01:06.971,1,3,5.763762601e-06,7.4066942940000004e-06,1.418713064e-10,1.756559134e-11,2.278915424e-11,1.660374616e-09,4.935272813e-08,4.002715659e-10,2.83047058e-11,1.45556657e-11,1.075887024e-08,7.215643082999999e-10,4.715405844e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.074650954,78.13173159,0.252409165,17.03267871,0.7376131585
44,21.068,1604671267.4220002,2020/11/06_15:01:07.422,1,3,5.767879428999999e-06,7.409533282000001e-06,1.409127398e-10,1.701774485e-11,2.268713342e-11,1.6585504080000001e-09,4.92036456e-08,3.9760469920000003e-10,2.803805278e-11,1.524638055e-11,1.073464873e-08,7.083669762e-10,4.65680064e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07394882657,78.13415555,0.25078964989999997,17.04635303,0.7361474870999999
45,21.519000000000002,1604671267.873,2020/11/06_15:01:07.873,1,3,5.764924481000001e-06,7.398177331000001e-06,1.426092994e-10,1.7102107920000002e-11,2.2023501079999998e-11,1.659289928e-09,4.9279989869999996e-08,3.9655401189999997e-10,2.8301269309999997e-11,1.502016914e-11,1.080626966e-08,7.102940457999999e-10,4.7146203610000005e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07468752842,78.06780529,0.253009773,17.11895148,0.7317257470999999
46,21.97,1604671268.324,2020/11/06_15:01:08.324,1,3,5.768567462e-06,7.446543805e-06,1.437597125e-10,1.6900333559999998e-11,2.185859826e-11,1.66132974e-09,4.922000585e-08,4.0993769489999997e-10,2.7736809379999997e-11,1.524343499e-11,1.07991518e-08,7.218410314e-10,4.7481570760000004e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07526572906000001,78.02142105,0.2546713451,17.118347600000003,0.7525951998999999
47,22.421,1604671268.775,2020/11/06_15:01:08.775,1,3,5.761374268e-06,7.455100786e-06,1.4360877759999998e-10,1.676261734e-11,2.2707854689999998e-11,1.65684233e-09,4.926188524e-08,4.144558863e-10,2.751751604e-11,1.4909353270000003e-11,1.078987211e-08,7.222609177e-10,4.717715107e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07474436968999999,78.04728514,0.2540818715,17.09476243,0.759831763
48,22.872,1604671269.226,2020/11/06_15:01:09.226,1,3,5.7579891290000005e-06,7.3107917159999995e-06,1.466382155e-10,1.648185234e-11,2.210103107e-11,1.6539682960000001e-09,4.909269791e-08,4.133951237e-10,2.718449077e-11,1.473508295e-11,1.090953461e-08,7.271653835e-10,4.67989883e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07420083742,77.83756506,0.2586304976,17.29730991,0.7569532620999999
49,23.323,1604671269.677,2020/11/06_15:01:09.677,1,3,5.757528925e-06,7.367050785e-06,1.45275264e-10,1.706055089e-11,2.262703393e-11,1.6558462380000001e-09,4.913996321e-08,4.1357614560000003e-10,2.809166788e-11,1.588144026e-11,1.0835603529999999e-08,7.15706161e-10,4.7203248249999995e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07488200929,77.95436368,0.25752532829999997,17.18932052,0.7617392141
50,23.774,1604671270.1279998,2020/11/06_15:01:10.128,1,3,5.76025468e-06,7.386845937e-06,1.44866466e-10,1.718020171e-11,2.244131443e-11,1.65147318e-09,4.923629149e-08,4.139013576e-10,2.7633156180000003e-11,1.478366561e-11,1.083292211e-08,7.140452118e-10,4.7267093020000003e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07488116669,78.00079748,0.2567165181,17.16166142,0.7584572516
51,24.225,1604671270.579,2020/11/06_15:01:10.579,1,3,5.7554848349999995e-06,7.449405985000001e-06,1.439553615e-10,1.679649995e-11,2.290633655e-11,1.636726199e-09,4.9110859380000004e-08,4.096307182e-10,2.730001815e-11,1.5057431e-11,1.081918732e-08,7.125448009e-10,4.602528775e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07310127782,78.00204521,0.2553197831,17.1839538,0.754267855
52,24.676,1604671271.03,2020/11/06_15:01:11.030,1,3,5.753769074e-06,7.4066942940000004e-06,1.422676421e-10,1.739814022e-11,2.221310462e-11,1.6351203720000001e-09,4.8983483939999996e-08,4.0550068860000004e-10,2.745882514e-11,1.4511779800000002e-11,1.067883737e-08,7.055717122e-10,4.689513361e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0748176264,78.14943085,0.2547346373,17.03727452,0.7493458089
53,25.127,1604671271.481,2020/11/06_15:01:11.481,1,3,5.75627837e-06,7.3925098150000005e-06,1.401890409e-10,1.677257638e-11,2.176011454e-11,1.6239065650000001e-09,4.889804828e-08,3.978953833e-10,2.66508586e-11,1.45450119e-11,1.0661503679999999e-08,7.096133681e-10,4.688054805e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07493961419,78.16463383,0.250906688,17.04265427,0.736681314
54,25.578000000000003,1604671271.9320002,2020/11/06_15:01:11.932,1,3,5.758592579e-06,7.418055702000001e-06,1.408675676e-10,1.7436305869999998e-11,2.224308585e-11,1.654044235e-09,4.904901019e-08,3.954342964e-10,2.731173447e-11,1.413993315e-11,1.072140154e-08,7.004389846e-10,4.7044711879999997e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07492464081,78.11673882,0.2521188968,17.07518502,0.731220955
55,26.029,1604671272.383,2020/11/06_15:01:12.383,1,3,5.753596723999999e-06,7.3925098150000005e-06,1.4360417019999998e-10,1.6646623319999997e-11,2.222685924e-11,1.661802029e-09,4.920002539e-08,3.942404736e-10,2.671824394e-11,1.468348707e-11,1.070755129e-08,7.050459105e-10,4.648625582e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07385918607000001,78.17092957,0.2546127446,17.01257736,0.7274803227
56,26.48,1604671272.8339999,2020/11/06_15:01:12.834,1,3,5.753750884e-06,7.296797321e-06,1.42825099e-10,1.709194591e-11,2.163325248e-11,1.659923088e-09,4.901083273e-08,4.079510341e-10,2.7553402269999998e-11,1.490657077e-11,1.072439915e-08,7.202582973999999e-10,4.677057006e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07448237405000001,78.05000390000001,0.25466871879999997,17.07866095,0.7517329181
57,26.930999999999997,1604671273.285,2020/11/06_15:01:13.285,1,3,5.758365660000001e-06,7.409533282000001e-06,1.445037978e-10,1.6604473e-11,2.2068576130000002e-11,1.66850489e-09,4.879616000000001e-08,4.1283207410000004e-10,2.692970326e-11,1.4111625930000001e-11,1.066111466e-08,7.031637494e-10,4.697758849e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07514854538,78.05765606,0.2577197466,17.05424405,0.7613491579999999
58,27.381999999999998,1604671273.736,2020/11/06_15:01:13.736,1,3,5.758136467e-06,7.5297793960000005e-06,1.461741145e-10,1.7547699399999997e-11,2.229578154e-11,1.6695174130000001e-09,4.875619908e-08,4.124332542e-10,2.7276641019999998e-11,1.446243819e-11,1.0688984809999999e-08,7.126275681e-10,4.726631586e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07560821936,77.99146872,0.2618929483,17.09833088,0.7621686839
59,27.833000000000002,1604671274.187,2020/11/06_15:01:14.187,1,3,5.755842267e-06,7.319207725e-06,1.444420278e-10,1.635879106e-11,2.165763922e-11,1.6577155199999998e-09,4.8854392530000004e-08,4.1293660160000003e-10,2.707867437e-11,1.4265786470000001e-11,1.068333155e-08,7.203832531e-10,4.605233209e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07356765369,78.04388764,0.2568760021,17.06640251,0.7603022908
60,28.284000000000002,1604671274.6379998,2020/11/06_15:01:14.638,1,3,5.757309737000001e-06,7.307990472e-06,1.438629771e-10,1.679520412e-11,2.2216443960000002e-11,1.649565706e-09,4.8754369430000004e-08,4.1410033739999997e-10,2.6708787959999997e-11,1.481093373e-11,1.0752386540000001e-08,7.1208206e-10,4.5962143810000005e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07347728529,77.94107095,0.2568358661,17.1892803,0.7638923284
61,28.735,1604671275.089,2020/11/06_15:01:15.089,1,3,5.760020031e-06,7.429443031e-06,1.436671476e-10,1.7575160079999997e-11,2.240251561e-11,1.6355165e-09,4.8857970110000003e-08,4.0891021119999995e-10,2.6150399549999998e-11,1.3700239730000002e-11,1.0638009579999999e-08,7.056765172e-10,4.703643378e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07523829291,78.15197648,0.25791912780000004,17.01629177,0.7536610347
62,29.186,1604671275.54,2020/11/06_15:01:15.540,1,3,5.759666692000001e-06,7.3276269179999995e-06,1.438505426e-10,1.621458003e-11,2.229777474e-11,1.633499447e-09,4.878166848e-08,4.076778082e-10,2.732609278e-11,1.4265167170000001e-11,1.068937028e-08,7.054220541e-10,4.597203521e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07356989467,78.06620255,0.2561551638,17.10639614,0.7546571041
63,29.636999999999997,1604671275.9910002,2020/11/06_15:01:15.991,1,3,5.757866802e-06,7.3473083829999995e-06,1.421613938e-10,1.687175052e-11,2.158398113e-11,1.6177190699999999e-09,4.8632500689999996e-08,3.964590878e-10,2.7339018199999998e-11,1.369098064e-11,1.0571229229999999e-08,7.047378237000001e-10,4.605016368e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07404712906000001,78.19944094,0.2557199979,16.99818442,0.7381741990999999
64,30.088,1604671276.4420002,2020/11/06_15:01:16.442,1,3,5.7556685529999995e-06,7.3416877060000005e-06,1.415884354e-10,1.703053323e-11,2.159301037e-11,1.621677015e-09,4.8603425280000004e-08,3.8981862180000003e-10,2.7193020399999997e-11,1.4082028950000001e-11,1.067644106e-08,6.992855183999999e-10,4.667605885e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07497100958,78.06674240000001,0.25477352870000003,17.14848222,0.7271046094
65,30.539,1604671276.893,2020/11/06_15:01:16.893,1,3,5.75931108e-06,7.2716602520000004e-06,1.416898127e-10,1.7689181719999998e-11,2.155925265e-11,1.6270791380000001e-09,4.8552536210000004e-08,3.88688387e-10,2.747411326e-11,1.37081041e-11,1.065685762e-08,7.047342709e-10,4.770961404e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0767038978,78.05908412,0.2562374553,17.13328716,0.7257746748999999
66,30.99,1604671277.3439999,2020/11/06_15:01:17.344,1,3,5.756914106e-06,7.4066942940000004e-06,1.425614904e-10,1.6925651850000002e-11,2.157391626e-11,1.668241878e-09,4.876356385e-08,4.033782475e-10,2.683693372e-11,1.3833072709999999e-11,1.057858245e-08,7.054620776000001e-10,4.665708098e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07478580442,78.16224832,0.25563910079999996,16.95622148,0.7463374867
67,31.441,1604671277.795,2020/11/06_15:01:17.795,1,3,5.763180070000001e-06,7.367050785e-06,1.452485215e-10,1.699071439e-11,2.160708591e-11,1.6513354019999999e-09,4.862163649e-08,4.130739084e-10,2.7407784379999997e-11,1.4412958670000001e-11,1.05695479e-08,7.032533444e-10,4.661437902e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07490524461,78.13073243,0.2607043129,16.98434234,0.7656967644
68,31.892,1604671278.246,2020/11/06_15:01:18.246,1,3,5.759856322e-06,7.395341981e-06,1.435030567e-10,1.679226549e-11,2.1216511189999998e-11,1.6778997079999998e-09,4.866885916e-08,4.141516852e-10,2.660816532e-11,1.3630373740000002e-11,1.067384847e-08,7.038107874e-10,4.693938987e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07521463078,77.98589378,0.2568536469,17.10353658,0.7621016187
69,32.343,1604671278.697,2020/11/06_15:01:18.697,1,3,5.757193776e-06,7.299602202999999e-06,1.44221371e-10,1.678655132e-11,2.1905218960000003e-11,1.651636938e-09,4.841791679e-08,4.149576793e-10,2.655710721e-11,1.452544075e-11,1.067204547e-08,7.07497394e-10,4.598377928e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07400739421000001,77.92495332,0.259130001,17.17584523,0.7692168325
70,32.794000000000004,1604671279.1479998,2020/11/06_15:01:19.148,1,3,5.764315574e-06,7.364220437000001e-06,1.462799604e-10,1.6728477979999998e-11,2.119009655e-11,1.6537352599999999e-09,4.8714351660000004e-08,4.173841273e-10,2.687197687e-11,1.4049193229999998e-11,1.071075939e-08,7.066928708999999e-10,4.607359286e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07374829026,77.97525488,0.2609215579,17.14431507,0.7675104826000001
71,33.245,1604671279.599,2020/11/06_15:01:19.599,1,3,5.756578503e-06,7.3473083829999995e-06,1.4229731280000001e-10,1.699768451e-11,2.177429938e-11,1.63040903e-09,4.8685258489999995e-08,4.1496747700000003e-10,2.687713767e-11,1.4197272699999998e-11,1.066345501e-08,7.092570974999999e-10,4.575457027e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07335843622999999,78.05721722,0.2553981348,17.09674858,0.7660840887
72,33.696,1604671280.05,2020/11/06_15:01:20.050,1,3,5.761548437000001e-06,7.3416877060000005e-06,1.427212515e-10,1.735708799e-11,2.1445588360000002e-11,1.614953726e-09,4.869430725e-08,4.021315225e-10,2.667246458e-11,1.336518656e-11,1.067705657e-08,7.077937679999999e-10,4.649543944e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07455457617000001,78.08041999,0.2566826531,17.1204625,0.7433976859999999
73,34.147,1604671280.5010002,2020/11/06_15:01:20.501,1,3,5.764594789e-06,7.338867363e-06,1.409872497e-10,1.6895861449999998e-11,2.110512112e-11,1.617459278e-09,4.861435698e-08,3.962379314e-10,2.69421048e-11,1.360560276e-11,1.064891908e-08,7.050576234000001e-10,4.559133626e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07324243805,78.09891795,0.2536390668,17.1074783,0.7356010675
74,34.598,1604671280.9520001,2020/11/06_15:01:20.952,1,3,5.7742140599999995e-06,7.294002444e-06,1.4157865159999998e-10,1.7492819690000002e-11,2.095161371e-11,1.629200219e-09,4.8628869819999996e-08,3.890210099e-10,2.7184629550000002e-11,1.3317792180000001e-11,1.066182787e-08,7.072779029e-10,4.644611779e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07457250321,78.07706486,0.255400416,17.11831323,0.7232693143000001
75,35.049,1604671281.4029999,2020/11/06_15:01:21.403,1,3,5.748631337999999e-06,7.355768048e-06,1.3992682009999999e-10,1.652966999e-11,2.141276045e-11,1.618148837e-09,4.836696732e-08,4.001254883e-10,2.652864733e-11,1.291485582e-11,1.054569587e-08,6.976165201000001e-10,4.626434999e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07474997086,78.1471997,0.252788985,17.0388314,0.7448147986
76,35.5,1604671281.8539999,2020/11/06_15:01:21.854,1,3,5.758545285e-06,7.372707387e-06,1.4361103969999999e-10,1.728915448e-11,2.134979867e-11,1.643159941e-09,4.846886981e-08,4.021067646e-10,2.7126367119999997e-11,1.3109935879999998e-11,1.063396216e-08,7.050892092e-10,4.702062351e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07568992887,78.02119655,0.259003887,17.11767687,0.7464146037999999
77,35.951,1604671282.305,2020/11/06_15:01:22.305,1,3,5.764549768999999e-06,7.355768048e-06,1.4508036440000002e-10,1.655866416e-11,2.10219793e-11,1.647695536e-09,4.8487049039999994e-08,4.098055506e-10,2.6582892139999998e-11,1.349253955e-11,1.0632410509999999e-08,7.03079539e-10,4.602009746e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07404825176,78.01767952,0.2600839229,17.10799093,0.7577024601000001
78,36.402,1604671282.756,2020/11/06_15:01:22.756,1,3,5.7633087639999995e-06,7.367050785e-06,1.4548978689999998e-10,1.752831734e-11,2.1523949290000003e-11,1.635818925e-09,4.841790968e-08,4.1440978430000005e-10,2.6791704269999998e-11,1.3735472829999999e-11,1.050035259e-08,7.054716811000001e-10,4.63117461e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07476227167999999,78.16230703,0.2631644199,16.95099578,0.7691633990000001
79,36.853,1604671283.207,2020/11/06_15:01:23.207,1,3,5.758415227e-06,7.305182407000001e-06,1.450435189e-10,1.715029854e-11,2.0702939360000002e-11,1.634263391e-09,4.83450755e-08,4.137437892e-10,2.5923443950000002e-11,1.300390091e-11,1.055386711e-08,7.004970493e-10,4.693270772e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07580036396,78.08145953,0.26195698030000003,17.045404100000003,0.7645398870000001
80,37.304,1604671283.658,2020/11/06_15:01:23.658,1,3,5.760217391e-06,7.378351256e-06,1.43558429e-10,1.681441097e-11,2.1884308600000002e-11,1.646941583e-09,4.850522473e-08,4.160418676e-10,2.7232697e-11,1.3287326970000001e-11,1.066005328e-08,6.977046163e-10,4.638446224e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07457893239,77.98878547,0.2578543463,17.13969193,0.7692663683
81,37.755,1604671284.109,2020/11/06_15:01:24.109,1,3,5.772687017999999e-06,7.420899237000001e-06,1.446434222e-10,1.654549761e-11,2.1373446419999998e-11,1.638650216e-09,4.852335422e-08,4.1329273339999996e-10,2.7016670150000003e-11,1.2568598940000001e-11,1.068828759e-08,7.012473935e-10,4.567801346e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.073398783,77.97088528,0.2590101814,17.1747246,0.7620620196
82,38.205999999999996,1604671284.56,2020/11/06_15:01:24.560,1,3,5.748009697999999e-06,7.395341981e-06,1.434654617e-10,1.6786905199999998e-11,2.086368578e-11,1.629567703e-09,4.840153522e-08,3.969836682e-10,2.695555584e-11,1.339537335e-11,1.057637622e-08,7.034594017999999e-10,4.650483124e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07503696714,78.09735702,0.2585720939,17.06530641,0.7393169398
83,38.657,1604671285.0110002,2020/11/06_15:01:25.011,1,3,5.758245607000001e-06,7.398177331000001e-06,1.398618166e-10,1.763322474e-11,2.1146601829999998e-11,1.626795032e-09,4.838513235e-08,3.9848069289999997e-10,2.712111091e-11,1.2740685240000001e-11,1.0560759379999999e-08,7.020156677999999e-10,4.586164434e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07404497865,78.11922453,0.25428039350000003,17.05065778,0.7418587016
84,39.108000000000004,1604671285.4620001,2020/11/06_15:01:25.462,1,3,5.7600686889999995e-06,7.384008312999999e-06,1.4160854430000003e-10,1.66898266e-11,2.060924521e-11,1.6241265e-09,4.8336094239999996e-08,3.994074793e-10,2.705064818e-11,1.295425572e-11,1.0618163240000001e-08,6.920375384e-10,4.5582093660000004e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07359746745,78.04411419,0.2555906995,17.14423056,0.7427571686
85,39.559,1604671285.9129999,2020/11/06_15:01:25.913,1,3,5.772432813999999e-06,7.3925098150000005e-06,1.437334696e-10,1.69746682e-11,2.100237345e-11,1.616569323e-09,4.83397109e-08,3.99021316e-10,2.6975567609999997e-11,1.300194674e-11,1.061781507e-08,6.972445399e-10,4.557362474e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07357987387,78.04579626,0.2594677201,17.14275523,0.7426846284999999
86,40.01,1604671286.3639998,2020/11/06_15:01:26.364,1,3,5.75854574e-06,7.409533282000001e-06,1.419431378e-10,1.6835715109999998e-11,2.039970623e-11,1.617621925e-09,4.840699575e-08,3.9913311539999995e-10,2.603367869e-11,1.229897e-11,1.0608597559999999e-08,6.984515187999999e-10,4.7220317930000004e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07616729283,78.08142726,0.2561133833,17.11187455,0.7385459244
87,40.461,1604671286.815,2020/11/06_15:01:26.815,1,3,5.773741123e-06,7.338867363e-06,1.445291525e-10,1.737800182e-11,2.148702744e-11,1.637760039e-09,4.832700995e-08,4.024152955e-10,2.667895245e-11,1.287605092e-11,1.057675547e-08,7.07952752e-10,4.6799907700000004e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07557924133999999,78.04542632,0.2614710262,17.08087032,0.7484577393
88,40.912,1604671287.266,2020/11/06_15:01:27.266,1,3,5.754541235e-06,7.364220437000001e-06,1.449700221e-10,1.627131763e-11,2.095732095e-11,1.650866333e-09,4.828874722e-08,3.9727848789999997e-10,2.6406325040000003e-11,1.243866728e-11,1.0548063759999999e-08,7.033463256e-10,4.540920417e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07341263285,78.06796298,0.26067735579999995,17.05295536,0.7389582277
89,41.363,1604671287.717,2020/11/06_15:01:27.717,1,3,5.763186891e-06,7.415213531000001e-06,1.455123105e-10,1.7137312399999998e-11,2.1058552470000002e-11,1.625397483e-09,4.818505417e-08,4.132338083e-10,2.6533565279999998e-11,1.2717229180000001e-11,1.05475424e-08,7.009442471e-10,4.544053675e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07359915136,78.04439271,0.26344042289999997,17.08364876,0.7669886152
90,41.81399999999999,1604671288.168,2020/11/06_15:01:28.168,1,3,5.758211501e-06,7.338867363e-06,1.424597801e-10,1.714807636e-11,2.132055643e-11,1.639210323e-09,4.838503642e-08,4.1658562710000003e-10,2.579578391e-11,1.178399392e-11,1.0522332340000001e-08,6.986345390999999e-10,4.6793350439999995e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07556199119,78.13224873,0.2577350698,16.99148225,0.7678156337
91,42.265,1604671288.619,2020/11/06_15:01:28.619,1,3,5.758199677e-06,7.302392078e-06,1.439216801e-10,1.6612542939999998e-11,2.1229906719999998e-11,1.631749735e-09,4.830873834e-08,4.139713294e-10,2.64411739e-11,1.275203294e-11,1.0641573840000001e-08,7.010909631e-10,4.542194745e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07330435642000001,77.96321321,0.2590786737,17.17393828,0.7656030021
92,42.716,1604671289.07,2020/11/06_15:01:29.070,1,3,5.757422514e-06,7.480871772999999e-06,1.415774165e-10,1.670286479e-11,2.0187643220000003e-11,1.630350632e-09,4.841054491e-08,3.998986975e-10,2.653906261e-11,1.188974266e-11,1.0518556690000001e-08,6.912972417000001e-10,4.600056794e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07429806772000001,78.19055514,0.2556472579,16.989104100000002,0.7405732341
93,43.167,1604671289.5210001,2020/11/06_15:01:29.521,1,3,5.755427537e-06,7.3473083829999995e-06,1.398785809e-10,1.6480324050000002e-11,2.053851533e-11,1.627598833e-09,4.831596812e-08,3.983438579e-10,2.5879057579999998e-11,1.203140192e-11,1.055779908e-08,6.994342882999999e-10,4.542323462e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07342983082,78.10613652,0.252765089,17.0674195,0.7384375135
94,43.618,1604671289.9720001,2020/11/06_15:01:29.972,1,3,5.75658396e-06,7.361406915e-06,1.390308285e-10,1.6947634270000002e-11,2.035109234e-11,1.6303485230000001e-09,4.811043297e-08,3.9663722310000003e-10,2.60696395e-11,1.167409919e-11,1.057879739e-08,6.971483391e-10,4.579400747e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07425264766,78.00861347,0.25291112260000004,17.15298046,0.7373248348
95,44.068999999999996,1604671290.4229999,2020/11/06_15:01:30.423,1,3,5.761227385e-06,7.378351256e-06,1.395613625e-10,1.697456932e-11,2.005597251e-11,1.639529401e-09,4.8174143789999996e-08,3.9849376580000003e-10,2.652795691e-11,1.218022991e-11,1.057769161e-08,7.021578319e-10,4.577899518e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07413230838,78.01089712,0.2534867776,17.12900629,0.7404615453
96,44.52,1604671290.8739998,2020/11/06_15:01:30.874,1,3,5.761627562999999e-06,7.398177331000001e-06,1.417091444e-10,1.641415649e-11,2.064562236e-11,1.6321871630000001e-09,4.8203236960000005e-08,4.017179644e-10,2.708299557e-11,1.2726042440000001e-11,1.060692334e-08,6.965848454e-10,4.624663499e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07482611386,77.991856,0.2558402815,17.16178601,0.7477858973
97,44.971000000000004,1604671291.325,2020/11/06_15:01:31.325,1,3,5.773816611000001e-06,7.429443031e-06,1.442013314e-10,1.701457378e-11,2.033472175e-11,1.627970203e-09,4.824318722e-08,3.9946479460000006e-10,2.554048292e-11,1.1885831729999999e-11,1.060294608e-08,7.006561442000001e-10,4.599420844e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07437711308999999,78.01393075,0.2607018149,17.14599612,0.7393786847
98,45.422,1604671291.776,2020/11/06_15:01:31.776,1,3,5.770088592000001e-06,7.4066942940000004e-06,1.421175955e-10,1.645152591e-11,2.112475125e-11,1.6328146609999999e-09,4.838147305e-08,3.969343465e-10,2.61874307e-11,1.217489044e-11,1.05730642e-08,7.030421245e-10,4.577865517e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07389474674,78.09614949,0.25595826309999997,17.06677268,0.7367439045
